id,value,feed_id,created_at,lat,lon,ele
0F9A8G38M06D5M79JHXS2K2VYV,59.1,2508395,2023-04-12 09:58:00 UTC,,,
0F9A8JYTA01FWAS2V4AMS2R6NE,64.9,2508395,2023-04-12 10:03:00 UTC,,,
0F9A8NTC00DEBP6C0Y5AMKDB6P,60.1,2508395,2023-04-12 10:08:00 UTC,,,
0F9A8RNXP0Q1GRWHVXQ4EAHBMH,63.0,2508395,2023-04-12 10:13:00 UTC,,,
0F9A8VHFC0WSZR0G3MMD0VFZVZ,60.6,2508395,2023-04-12 10:18:00 UTC,,,
0F9A8YD12077R0NAQWA3DWAT9B,59.2,2508395,2023-04-12 10:23:00 UTC,,,
0F9A918JR0JWYAFPMYFZD01VR8,58.6,2508395,2023-04-12 10:28:00 UTC,,,
0F9A9444E0JTV582SAS3JEBCZS,58.6,2508395,2023-04-12 10:33:00 UTC,,,
0F9A96ZP40A9ZN2R69FJT037BJ,63.3,2508395,2023-04-12 10:38:00 UTC,,,
0F9A99V7T0KGZSHRPK9WVHBKP1,57.8,2508395,2023-04-12 10:43:00 UTC,,,
0F9A9CPSG0GNKBD86VNH0JDGF7,63.6,2508395,2023-04-12 10:48:00 UTC,,,
0F9A9FJB60EYEJGAY4S500FZJF,61.5,2508395,2023-04-12 10:53:00 UTC,,,
0F9A9JDWW0QN7WRC0G7ZEVD0GD,56.7,2508395,2023-04-12 10:58:00 UTC,,,
0F9A9N9EJ0CJARKE13ZG7N2W46,60.5,2508395,2023-04-12 11:03:00 UTC,,,
0F9A9R5080MNKV332MK1YA4BSH,59.8,2508395,2023-04-12 11:08:00 UTC,,,
0F9A9V0HY0RX76T3XMTXWWFMN2,57.7,2508395,2023-04-12 11:13:00 UTC,,,
0F9A9XW3M0E13MS3M3K7SQ8NFP,60.0,2508395,2023-04-12 11:18:00 UTC,,,
0F9AA0QNA0HQTVS9AQCDYYRQ7D,58.8,2508395,2023-04-12 11:23:00 UTC,,,
0F9AA3K700P10R84CM3QACVNYQ,58.0,2508395,2023-04-12 11:28:00 UTC,,,
0F9AA6ERP04MW594JREP2AG4DK,62.0,2508395,2023-04-12 11:33:00 UTC,,,
0F9AA9AAC0NJZMWX6PDC477R10,59.0,2508395,2023-04-12 11:38:00 UTC,,,
0F9AAC5W202PVFE7YZWFK1H6MY,63.0,2508395,2023-04-12 11:43:00 UTC,,,
0F9AAF1DR0B4G26FS0GKAYH768,58.6,2508395,2023-04-12 11:48:00 UTC,,,
0F9AQDWJE0C6YPAYRMH7QVJ8TG,60.5,2508395,2023-04-12 23:53:00 UTC,,,
0F9AQGR440H1N0V154QQSECE30,57.8,2508395,2023-04-12 23:58:00 UTC,,,
0F9AQKKNT0CCB7FGGC92YJT8B8,56.1,2508395,2023-04-13 00:03:00 UTC,,,
0F9AQPF7G042TKYVSQ0XBGZHWY,61.7,2508395,2023-04-13 00:08:00 UTC,,,
0F9AQSAS60Z3NT6ERW93C8KW3W,59.9,2508395,2023-04-13 00:13:00 UTC,,,
0F9AQW6AW0F2V5AKGRD1F3ANWA,61.8,2508395,2023-04-13 00:18:00 UTC,,,
0F9AQZ1WJ042BEE0D9EA4YGQ6X,58.1,2508395,2023-04-13 00:23:00 UTC,,,
0F9AR1XE80BEVZMZA6KTTF0FQM,60.5,2508395,2023-04-13 00:28:00 UTC,,,
0F9AR4RZY0H7Y3WJ510RGRAX3C,57.5,2508395,2023-04-13 00:33:00 UTC,,,
0F9AR7MHM056W5Q57RESHDDMA6,55.6,2508395,2023-04-13 00:38:00 UTC,,,
0F9ARAG3A0MF90KKN6JCHMV2G7,62.5,2508395,2023-04-13 00:43:00 UTC,,,
0F9ARDBN008MKZTWR7Q24GZ3P2,56.8,2508395,2023-04-13 00:48:00 UTC,,,
0F9ARG76P08Y73HDR6ED22A2NV,61.3,2508395,2023-04-13 00:53:00 UTC,,,
0F9ARK2RC01YPNHF4SKQP6DGWE,60.8,2508395,2023-04-13 00:58:00 UTC,,,
0F9ARNYA20P75QFFCXC1MK94F5,59.5,2508395,2023-04-13 01:03:00 UTC,,,
0F9ARRSVR0GQSJ72TQK0EMF68Y,63.9,2508395,2023-04-13 01:08:00 UTC,,,
0F9ARVNDE0FK1HA34RG8H76DF2,62.2,2508395,2023-04-13 01:13:00 UTC,,,
0F9ARYGZ40RFNR86KK9PCDKMTQ,58.4,2508395,2023-04-13 01:18:00 UTC,,,
0F9AS1CGT0A8C1WQPTSR16B2AY,60.8,2508395,2023-04-13 01:23:00 UTC,,,
0F9AS482G03SPP8CE1J7J3DTQH,59.0,2508395,2023-04-13 01:28:00 UTC,,,
0F9AS73M60NAP82J9V5X7ASB66,62.3,2508395,2023-04-13 01:33:00 UTC,,,
0F9AS9Z5W0JHVZZHT7XBP3TY43,61.1,2508395,2023-04-13 01:38:00 UTC,,,
0F9ASCTQJ0R41Y0S2F4VQDAJET,59.0,2508395,2023-04-13 01:43:00 UTC,,,
0F9ASFP9808JG9FV2XZH4R8SNP,56.4,2508395,2023-04-13 01:48:00 UTC,,,
0F9ASJHTY0R51TQ4H245CEK4SV,63.1,2508395,2023-04-13 01:53:00 UTC,,,
0F9ASNDCM09YEB7321TY0N910Y,60.6,2508395,2023-04-13 01:58:00 UTC,,,
0F9ASR8YA0F94HJ5SX0WABDT8R,60.7,2508395,2023-04-13 02:03:00 UTC,,,
0F9ASV4G004C8JRWSYPWN5MMVB,63.9,2508395,2023-04-13 02:08:00 UTC,,,
0F9ASY01P0AZDPAHYMRS4Z81VF,60.6,2508395,2023-04-13 02:13:00 UTC,,,
0F9AT0VKC0A960NF0D59H6SZY3,61.1,2508395,2023-04-13 02:18:00 UTC,,,
0F9AT3Q520A41CCEBRX2ARYM5S,60.0,2508395,2023-04-13 02:23:00 UTC,,,
0F9AT6JPR00HZWXQ8VPDQSPTRS,59.6,2508395,2023-04-13 02:28:00 UTC,,,
0F9AT9E8E0Z9B147NYJHW35BAK,58.5,2508395,2023-04-13 02:33:00 UTC,,,
0F9ATC9T405AVQTS7NDFEWE9XW,56.7,2508395,2023-04-13 02:38:00 UTC,,,
0F9ATF5BT0E7WQQRG2BEXX5JKW,61.0,2508395,2023-04-13 02:43:00 UTC,,,
0F9ATJ0XG0TPXST2PGADG5Q9PQ,61.8,2508395,2023-04-13 02:48:00 UTC,,,
0F9ATMWF602VTTDR09J7XV8SCG,62.8,2508395,2023-04-13 02:53:00 UTC,,,
0F9ATQR0W0R29DC0KM9GS3DCJN,55.7,2508395,2023-04-13 02:58:00 UTC,,,
0F9ATTKJJ0QFXMTM7NFQFT05EN,63.9,2508395,2023-04-13 03:03:00 UTC,,,
0F9ATXF480FSYJSBV031BQK8EQ,62.9,2508395,2023-04-13 03:08:00 UTC,,,
0F9AV0ANY0N7MC4SW026KMXXFR,61.9,2508395,2023-04-13 03:13:00 UTC,,,
0F9AV367M0XKTHN7DHBQ4P71T3,61.0,2508395,2023-04-13 03:18:00 UTC,,,
0F9AV61SA0AN80Y493FVR9Z9ME,59.3,2508395,2023-04-13 03:23:00 UTC,,,
0F9AV8XB00CNTV4VDRXKANPWT5,61.5,2508395,2023-04-13 03:28:00 UTC,,,
0F9AVBRWP03JWJSNR5NPP2TKBQ,58.1,2508395,2023-04-13 03:33:00 UTC,,,
0F9AVEMEC06AMX07EDHZ0W0G95,56.8,2508395,2023-04-13 03:38:00 UTC,,,
0F9AVHG020PN3Y2FKS90ZESN43,56.8,2508395,2023-04-13 03:43:00 UTC,,,
0F9AVMBHR0SD2T67X8VZT58M72,60.0,2508395,2023-04-13 03:48:00 UTC,,,
0F9AVQ73E0CQRBM5KXQH4GX3YD,58.4,2508395,2023-04-13 03:53:00 UTC,,,
0F9AVT2N40KD6Z3Q2HH2RH12N0,61.1,2508395,2023-04-13 03:58:00 UTC,,,
0F9AVWY6T02XY3BV53DFY9A2QX,61.1,2508395,2023-04-13 04:03:00 UTC,,,
0F9AVZSRG0XYV71YT5XYTQ16NG,59.0,2508395,2023-04-13 04:08:00 UTC,,,
0F9AW2NA60YMW9AQP867VPHF8V,61.3,2508395,2023-04-13 04:13:00 UTC,,,
0F9AW5GVW0MQ6798DKH63HYH98,61.5,2508395,2023-04-13 04:18:00 UTC,,,
0F9AW8CDJ05Q52WJNKBKEWQ4G9,59.3,2508395,2023-04-13 04:23:00 UTC,,,
0F9AWB7Z80GS7MQF6DJRM28GP0,63.4,2508395,2023-04-13 04:28:00 UTC,,,
0F9AWE3GY08N026EGRNZ8V9BMA,59.6,2508395,2023-04-13 04:33:00 UTC,,,
0F9AWGZ2M0YTHKJ88J4DK80HNN,61.7,2508395,2023-04-13 04:38:00 UTC,,,
0F9AWKTMA0C3QA4KRFYGYP4V0M,59.7,2508395,2023-04-13 04:43:00 UTC,,,
0F9AWPP600WX93Q4TT19ENWSNE,59.5,2508395,2023-04-13 04:48:00 UTC,,,
0F9AWSHQP06G6F7HZ0CZWABWGE,61.8,2508395,2023-04-13 04:53:00 UTC,,,
0F9AWWD9C0Z79HRG339EPGS07K,60.7,2508395,2023-04-13 04:58:00 UTC,,,
0F9AWZ8V20HY3YZZJZWCW2Q0T8,58.5,2508395,2023-04-13 05:03:00 UTC,,,
0F9AX24CR0SV0Z79G6RT7TA8HD,57.0,2508395,2023-04-13 05:08:00 UTC,,,
0F9AX4ZYE08VEHQ2YTXQ42PT7F,61.0,2508395,2023-04-13 05:13:00 UTC,,,
0F9AX7VG40YBPVVR63YYQE7KJJ,61.2,2508395,2023-04-13 05:18:00 UTC,,,
0F9AXAQ1T0WNYVHH0BS8VPBVP6,61.1,2508395,2023-04-13 05:23:00 UTC,,,
0F9AXDJKG0K0ZZATFY154CZA1J,63.4,2508395,2023-04-13 05:28:00 UTC,,,
0F9AXGE560X3B8GQXTNQXQKWK0,59.0,2508395,2023-04-13 05:33:00 UTC,,,
0F9AXK9PW0357S86N2WFPDSBAA,63.0,2508395,2023-04-13 05:38:00 UTC,,,
0F9AXP58J0ZRKXWQKT0VF4C9PD,59.0,2508395,2023-04-13 05:43:00 UTC,,,
0F9AXS0T80GKAKGCQRZ0603Y1R,57.1,2508395,2023-04-13 05:48:00 UTC,,,
0F9AXVWBY0GCE6A9YXBSSV6J5Q,62.8,2508395,2023-04-13 05:53:00 UTC,,,
0F9AXYQXM02ZRKCWBFMNH5N1E2,60.9,2508395,2023-04-13 05:58:00 UTC,,,
0F9AY1KFA0E262Z0PKYESA8YHH,58.4,2508395,2023-04-13 06:03:00 UTC,,,
0F9AY4F100P30SGDBASCYF6RPW,58.0,2508395,2023-04-13 06:08:00 UTC,,,
0F9AY7AJP0SP4D7GRE6DCJHGGS,56.8,2508395,2023-04-13 06:13:00 UTC,,,
0F9AYA64C0A9DYSZHGRXHKR2BV,61.4,2508395,2023-04-13 06:18:00 UTC,,,
0F9AYD1P20N7BVS33N8BVPKZSX,59.2,2508395,2023-04-13 06:23:00 UTC,,,
0F9AYFX7R0DW6AXXSF7GQ9TRBP,60.5,2508395,2023-04-13 06:28:00 UTC,,,
0F9AYJRSE0ESR9C4QZ20AHFJ4P,60.1,2508395,2023-04-13 06:33:00 UTC,,,
0F9AYNMB40FC7S5K6REZCC4HX7,64.3,2508395,2023-04-13 06:38:00 UTC,,,
0F9AYRFWT00J7EQG5HK0E4SAEB,60.7,2508395,2023-04-13 06:43:00 UTC,,,
0F9AYVBEG0E6W9CB871VQ4635V,58.8,2508395,2023-04-13 06:48:00 UTC,,,
0F9AYY70601MVX2Y02VYVH36B5,59.1,2508395,2023-04-13 06:53:00 UTC,,,
0F9AZ12HW0MJ1WZAKRE560SJ1K,60.1,2508395,2023-04-13 06:58:00 UTC,,,
0F9AZ3Y3J0R6GTVKQGB6K5X5TS,59.5,2508395,2023-04-13 07:03:00 UTC,,,
0F9AZ6SN80QJHXYTH0A7W8NFWQ,59.8,2508395,2023-04-13 07:08:00 UTC,,,
0F9AZ9N6Y01R6XKCV8K90531E7,60.8,2508395,2023-04-13 07:13:00 UTC,,,
0F9AZCGRM04K6T0AQ5G285YVBJ,59.1,2508395,2023-04-13 07:18:00 UTC,,,
0F9AZFCAA09VJ1ZCS18FNARB5C,59.9,2508395,2023-04-13 07:23:00 UTC,,,
0F9AZJ7W00DS3BQF76F0AS5E79,59.4,2508395,2023-04-13 07:28:00 UTC,,,
0F9AZN3DP09PVYH0V6870E7A7K,56.4,2508395,2023-04-13 07:33:00 UTC,,,
0F9AZQYZC0FATB5EF5P7014NVP,57.3,2508395,2023-04-13 07:38:00 UTC,,,
0F9AZTTH20295A7WVZ50PTQYBP,62.3,2508395,2023-04-13 07:43:00 UTC,,,
0F9AZXP2R0BVGA1ACZ1R8DJNWR,58.4,2508395,2023-04-13 07:48:00 UTC,,,
0F9B00HME0V2M104HRCYMZQW0Q,65.2,2508395,2023-04-13 07:53:00 UTC,,,
0F9B03D640HCSPH3HPD6JY7BGR,57.9,2508395,2023-04-13 07:58:00 UTC,,,
0F9B068QT0WHWSQVHSTMD43X63,58.3,2508395,2023-04-13 08:03:00 UTC,,,
0F9B0949G04FBT4HV450XT9DAJ,59.1,2508395,2023-04-13 08:08:00 UTC,,,
0F9B0BZV60K7WV2RRNGV864C7R,59.1,2508395,2023-04-13 08:13:00 UTC,,,
0F9B0EVCW05NFX51NJN85H6SKS,59.8,2508395,2023-04-13 08:18:00 UTC,,,
0F9B0HPYJ00S8SME3KG5CDDKNE,59.6,2508395,2023-04-13 08:23:00 UTC,,,
0F9B0MJG80MKWB0YG5CD6ZHS01,61.9,2508395,2023-04-13 08:28:00 UTC,,,
0F9B0QE1Y0S6Z2AMDDY33S3ADV,62.0,2508395,2023-04-13 08:33:00 UTC,,,
0F9B0T9KM0MB8X1X44AJXVVZX5,61.1,2508395,2023-04-13 08:38:00 UTC,,,
0F9B0X55A06P4XPACEXF3Q1YK1,60.3,2508395,2023-04-13 08:43:00 UTC,,,
0F9B100Q00H0A8261JAQVV3SRH,62.5,2508395,2023-04-13 08:48:00 UTC,,,
0F9B12W8P0G78S1MGWCR9S3TCD,61.8,2508395,2023-04-13 08:53:00 UTC,,,
0F9B15QTC065EB91SG3E89ZQT3,57.7,2508395,2023-04-13 08:58:00 UTC,,,
0F9B18KC20WNH175GV7VVJJFGJ,58.3,2508395,2023-04-13 09:03:00 UTC,,,
0F9B1BEXR0TX6Y5WWH4TBC1Z5K,59.9,2508395,2023-04-13 09:08:00 UTC,,,
0F9B1EAFE0WR1Z9DGYGGXC3DVV,60.6,2508395,2023-04-13 09:13:00 UTC,,,
0F9B1H6140109KQJ8GQ01DBFPR,58.3,2508395,2023-04-13 09:18:00 UTC,,,
0F9B1M1JT0GFQT64TPW46676JG,60.1,2508395,2023-04-13 09:23:00 UTC,,,
0F9B1PX4G0X6M6PWEZG7DA8VS2,62.2,2508395,2023-04-13 09:28:00 UTC,,,
0F9B1SRP60F4N3CA4H3ACY4XEH,59.3,2508395,2023-04-13 09:33:00 UTC,,,
0F9B1WM7W0V99E3M9B90Y5SYXR,62.7,2508395,2023-04-13 09:38:00 UTC,,,
0F9B1ZFSJ0AVEG620DCPQ9GP3Z,61.1,2508395,2023-04-13 09:43:00 UTC,,,
0F9B22BB80HZV3AENBSPXZFEW4,58.6,2508395,2023-04-13 09:48:00 UTC,,,
0F9B256WY03NKAQQTZ6VWERGAN,58.2,2508395,2023-04-13 09:53:00 UTC,,,
0F9B282EM0SCSFJ5PEHBQR3RH3,55.6,2508395,2023-04-13 09:58:00 UTC,,,
0F9B2AY0A03G4W9JH4AZX2YP7K,63.4,2508395,2023-04-13 10:03:00 UTC,,,
0F9B2DSJ00ZSZDG9D4P03E97JG,59.3,2508395,2023-04-13 10:08:00 UTC,,,
0F9B2GN3P0MVFGRQTVPRHTMVY0,63.6,2508395,2023-04-13 10:13:00 UTC,,,
0F9B2KGNC0WBV68GWDXCA597W1,56.8,2508395,2023-04-13 10:18:00 UTC,,,
0F9B2PC720JH2FXRTNYKHYBX3Y,61.0,2508395,2023-04-13 10:23:00 UTC,,,
0F9B2S7RR0H88DS7PFFH1QPGAS,60.5,2508395,2023-04-13 10:28:00 UTC,,,
0F9B2W3AE0RYP1KZYXHPQ6HBQX,61.2,2508395,2023-04-13 10:33:00 UTC,,,
0F9B2YYW40VFSRJ8SM8ZWDJX73,60.3,2508395,2023-04-13 10:38:00 UTC,,,
0F9B31TDT0YKGMS8E906RNDTYB,60.9,2508395,2023-04-13 10:43:00 UTC,,,
0F9B34NZG0TNF8ZCH4GRSDSGPS,61.3,2508395,2023-04-13 10:48:00 UTC,,,
0F9B37HH60C61M7Y4YGFM7SCPC,58.8,2508395,2023-04-13 10:53:00 UTC,,,
0F9B3AD2W0DJBXCP84VTPFZB6A,60.3,2508395,2023-04-13 10:58:00 UTC,,,
0F9B3D8MJ06PR9NGB2SXZV9VZD,55.9,2508395,2023-04-13 11:03:00 UTC,,,
0F9B3G4680KND1J4C06MX4V8H2,59.6,2508395,2023-04-13 11:08:00 UTC,,,
0F9B3JZQY05NVMR6FD0MGGA4H2,59.2,2508395,2023-04-13 11:13:00 UTC,,,
0F9B3NV9M0F1ZPD1E1F316JHAT,59.3,2508395,2023-04-13 11:18:00 UTC,,,
0F9B3RPVA098JP4KKMJTC0VPY7,60.4,2508395,2023-04-13 11:23:00 UTC,,,
0F9B3VJD00TW462ZWD65N82WX5,61.8,2508395,2023-04-13 11:28:00 UTC,,,
0F9B3YDYP0GVHHW0245SDM97ME,61.6,2508395,2023-04-13 11:33:00 UTC,,,
0F9B419GC0B5R5HZAAXTYMP04N,61.5,2508395,2023-04-13 11:38:00 UTC,,,
0F9B445220XFQ4WADDF348MQRK,60.7,2508395,2023-04-13 11:43:00 UTC,,,
0F9B470KR0AQE5WB2PDBMCXKA4,60.5,2508395,2023-04-13 11:48:00 UTC,,,
0F9BH5VRE0MJQTBCHQKYZV891V,62.1,2508395,2023-04-13 23:53:00 UTC,,,
0F9BH8QA40W7RGZAP4FD6DV4QH,60.1,2508395,2023-04-13 23:58:00 UTC,,,
0F9BHBJVT07V3HSVCW3BQ3WYYM,63.0,2508395,2023-04-14 00:03:00 UTC,,,
0F9BHEEDG0DRZY3ES4BDAM52C2,59.5,2508395,2023-04-14 00:08:00 UTC,,,
0F9BHH9Z60GMFW3WVQ99HQ8BYY,60.9,2508395,2023-04-14 00:13:00 UTC,,,
0F9BHM5GW08M05SNPAP05150KK,60.4,2508395,2023-04-14 00:18:00 UTC,,,
0F9BHQ12J0Y8PD7NQWZ7M33RXR,62.7,2508395,2023-04-14 00:23:00 UTC,,,
0F9BHSWM806XPB5GYY1BZ4PH4F,61.6,2508395,2023-04-14 00:28:00 UTC,,,
0F9BHWR5Y01M4DCSJZEB8Y4NDJ,57.0,2508395,2023-04-14 00:33:00 UTC,,,
0F9BHZKQM0EEE6Z5HCRBE82SVS,56.7,2508395,2023-04-14 00:38:00 UTC,,,
0F9BJ2F9A09ZZSCT3K6S721AEG,62.9,2508395,2023-04-14 00:43:00 UTC,,,
0F9BJ5AV00E4ZNMKBK70FNJGYZ,58.9,2508395,2023-04-14 00:48:00 UTC,,,
0F9BJ86CP0VYDM18D6C3QJFTPQ,61.6,2508395,2023-04-14 00:53:00 UTC,,,
0F9BJB1YC0GSZP8XJDN0QDCQ95,58.2,2508395,2023-04-14 00:58:00 UTC,,,
0F9BJDXG209Z0VXS8K7QMP948E,67.4,2508395,2023-04-14 01:03:00 UTC,,,
0F9BJGS1R0QKQM9HDATM6W28CG,61.3,2508395,2023-04-14 01:08:00 UTC,,,
0F9BJKMKE04GCYKGXYBYTG3775,60.3,2508395,2023-04-14 01:13:00 UTC,,,
0F9BJPG540AY7Y4H47N1YX3GG8,61.7,2508395,2023-04-14 01:18:00 UTC,,,
0F9BJSBPT0TVQ0V9QTB30MG69M,61.3,2508395,2023-04-14 01:23:00 UTC,,,
0F9BJW78G05QE739N7PTEECK74,60.7,2508395,2023-04-14 01:28:00 UTC,,,
0F9BJZ2T607YH6H93Y3B5FMF1G,60.4,2508395,2023-04-14 01:33:00 UTC,,,
0F9BK1YBW089JGGP5RWVGCGTYH,59.3,2508395,2023-04-14 01:38:00 UTC,,,
0F9BK4SXJ0CWZJQTXCS6AQXPWZ,57.9,2508395,2023-04-14 01:43:00 UTC,,,
0F9BK7NF80R7XXW7WWJQBY5AN8,58.4,2508395,2023-04-14 01:48:00 UTC,,,
0F9BKAH0Y0XACKTWA1QFD5PK12,59.2,2508395,2023-04-14 01:53:00 UTC,,,
0F9BKDCJM09F4DK4ZHNY91GPQX,58.7,2508395,2023-04-14 01:58:00 UTC,,,
0F9BKG84A01GHGVSFV94K16EM2,59.3,2508395,2023-04-14 02:03:00 UTC,,,
0F9BKK3P003D13FVAMJ913JBC9,59.5,2508395,2023-04-14 02:08:00 UTC,,,
0F9BKNZ7P0TDGZZ9TRY994HG0N,62.2,2508395,2023-04-14 02:13:00 UTC,,,
0F9BKRTSC0CYW47GTVKDCR8XZF,60.4,2508395,2023-04-14 02:18:00 UTC,,,
0F9BKVPB204TPVYABBN6EPR4GB,60.6,2508395,2023-04-14 02:23:00 UTC,,,
0F9BKYHWR04J10VTQ45JN730CW,58.1,2508395,2023-04-14 02:28:00 UTC,,,
0F9BM1DEE0Z6M34ZR9X7VE0SYR,60.0,2508395,2023-04-14 02:33:00 UTC,,,
0F9BM49040EDYCFCBKWEFKPNB9,59.9,2508395,2023-04-14 02:38:00 UTC,,,
0F9BM74HT0ZEPACPYWCEZ7RNS5,62.3,2508395,2023-04-14 02:43:00 UTC,,,
0F9BMA03G0MJAV4W1S6RSMDDR1,58.8,2508395,2023-04-14 02:48:00 UTC,,,
0F9BMCVN60WPGNK4PQNP4GSAGJ,60.5,2508395,2023-04-14 02:53:00 UTC,,,
0F9BMFQ6W0MT5V97GHH1BJK3XM,57.2,2508395,2023-04-14 02:58:00 UTC,,,
0F9BMJJRJ02DGCZ7670G8ZTQSE,62.2,2508395,2023-04-14 03:03:00 UTC,,,
0F9BMNEA80AJMKXK3H0MYW3BP4,58.1,2508395,2023-04-14 03:08:00 UTC,,,
0F9BMR9VY07S5SY1Y9ZZE57DVP,59.7,2508395,2023-04-14 03:13:00 UTC,,,
0F9BMV5DM0PMYXAMG5AFJMT810,57.1,2508395,2023-04-14 03:18:00 UTC,,,
0F9BMY0ZA0V69SNEQ4YZHGPYGE,60.9,2508395,2023-04-14 03:23:00 UTC,,,
0F9BN0WH00VTDJ6X54SJP7MFNH,63.8,2508395,2023-04-14 03:28:00 UTC,,,
0F9BN3R2P05R9HZBH0186C4GJQ,59.5,2508395,2023-04-14 03:33:00 UTC,,,
0F9BN6KMC0SQMW3WSPQJYK4N5S,62.3,2508395,2023-04-14 03:38:00 UTC,,,
0F9BN9F620N5R4A8S948S4H480,59.6,2508395,2023-04-14 03:43:00 UTC,,,
0F9BNCAQR0ZMK8375WYW5A8WQ2,58.8,2508395,2023-04-14 03:48:00 UTC,,,
0F9BNF69E0WZQ3S6YCK5TH369N,61.1,2508395,2023-04-14 03:53:00 UTC,,,
0F9BNJ1V4063WD2T11VGKVZAJ2,64.1,2508395,2023-04-14 03:58:00 UTC,,,
0F9BNMXCT0S2FBK886Y8TQZGQF,63.5,2508395,2023-04-14 04:03:00 UTC,,,
0F9BNQRYG0SZTNMCQYD13NEHBF,60.1,2508395,2023-04-14 04:08:00 UTC,,,
0F9BNTMG60KVM3JQPYA4V3F7G9,61.7,2508395,2023-04-14 04:13:00 UTC,,,
0F9BNXG1W0PYH0AAJ6V291088V,57.9,2508395,2023-04-14 04:18:00 UTC,,,
0F9BP0BKJ0JPB3V7RTH69HAYHF,61.1,2508395,2023-04-14 04:23:00 UTC,,,
0F9BP375801NPW29J7XDZ7NZQN,58.9,2508395,2023-04-14 04:28:00 UTC,,,
0F9BP62PY02TARHCVNABB57W3H,59.8,2508395,2023-04-14 04:33:00 UTC,,,
0F9BP8Y8M0R1ZXQ2GTQ0DS4QRY,58.4,2508395,2023-04-14 04:38:00 UTC,,,
0F9BPBSTA0CZSG25JMYTP8TW2W,58.7,2508395,2023-04-14 04:43:00 UTC,,,
0F9BPENC0014QM422ST6DJK12S,59.7,2508395,2023-04-14 04:48:00 UTC,,,
0F9BPHGXP0EPYQEP8JZ3E1DS1K,61.5,2508395,2023-04-14 04:53:00 UTC,,,
0F9BPMCFC0SXMKHAR38VCPQEFC,56.8,2508395,2023-04-14 04:58:00 UTC,,,
0F9BPQ8120AN9REDAXWMDYCPNH,61.4,2508395,2023-04-14 05:03:00 UTC,,,
0F9BPT3JR0M104XNHVQH668SQE,57.8,2508395,2023-04-14 05:08:00 UTC,,,
0F9BPWZ4E0RBWF6XBKMBKWTJ15,59.9,2508395,2023-04-14 05:13:00 UTC,,,
0F9BPZTP40EK3KF7W3A9FR9HZK,61.0,2508395,2023-04-14 05:18:00 UTC,,,
0F9BQ2P7T0A3Z6KF7TGYM8ZMXE,61.9,2508395,2023-04-14 05:23:00 UTC,,,
0F9BQ5HSG0ZMANSPHVTMWZYAP7,60.5,2508395,2023-04-14 05:28:00 UTC,,,
0F9BQ8DB6069JX6ZW969NSH12A,60.3,2508395,2023-04-14 05:33:00 UTC,,,
0F9BQB8WW0ZPB4AQHPGAVQ13TE,57.2,2508395,2023-04-14 05:38:00 UTC,,,
0F9BQE4EJ020T0WFVBABS3G5CT,58.9,2508395,2023-04-14 05:43:00 UTC,,,
0F9BQH0080V36YEF83CDWWQQR3,59.3,2508395,2023-04-14 05:48:00 UTC,,,
0F9BQKVHY0975M8D0BM6MKDHRE,58.7,2508395,2023-04-14 05:53:00 UTC,,,
0F9BQPQ3M0EH0Z27ZZCP1KDQZ1,61.1,2508395,2023-04-14 05:58:00 UTC,,,
0F9BQSJNA0RNKCPHK982MVCX71,61.1,2508395,2023-04-14 06:03:00 UTC,,,
0F9BQWE700RNZNJGWX01NSSW3M,56.1,2508395,2023-04-14 06:08:00 UTC,,,
0F9BQZ9RP0A7WT0Z9JXGE98NGT,57.3,2508395,2023-04-14 06:13:00 UTC,,,
0F9BR25AC036GCB61FCKPAMH4H,57.7,2508395,2023-04-14 06:18:00 UTC,,,
0F9BR50W209EGXREV1M7JYGMRG,58.7,2508395,2023-04-14 06:23:00 UTC,,,
0F9BR7WDR0XFBXVMWQFQD34P4M,58.5,2508395,2023-04-14 06:28:00 UTC,,,
0F9BRAQZE0HJBGHQFGYBXEPXJB,62.6,2508395,2023-04-14 06:33:00 UTC,,,
0F9BRDKH40JWEDAXPMBF662BRV,60.4,2508395,2023-04-14 06:38:00 UTC,,,
0F9BRGF2T06JPH8C9FFRX4Q9TS,60.3,2508395,2023-04-14 06:43:00 UTC,,,
0F9BRKAMG0YQSHYGS9QPWWNT3M,57.5,2508395,2023-04-14 06:48:00 UTC,,,
0F9BRP6660V184QCAT5A5A1GMM,59.8,2508395,2023-04-14 06:53:00 UTC,,,
0F9BRS1QW062MBAVDRMWJA428J,59.4,2508395,2023-04-14 06:58:00 UTC,,,
0F9BRVX9J03NAY5AH7JVA8YC59,61.3,2508395,2023-04-14 07:03:00 UTC,,,
0F9BRYRV804WX0V8JY9QK11W6S,61.2,2508395,2023-04-14 07:08:00 UTC,,,
0F9BS1MCY0KMNZTD8NBM3HG4FQ,61.0,2508395,2023-04-14 07:13:00 UTC,,,
0F9BS4FYM08GB2BW7C3H0GKC0X,58.6,2508395,2023-04-14 07:18:00 UTC,,,
0F9BS7BGA0DJT1XF02W380GB5E,58.9,2508395,2023-04-14 07:23:00 UTC,,,
0F9BSA7200G4PGB9EB1S2K2V6Y,61.5,2508395,2023-04-14 07:28:00 UTC,,,
0F9BSD2KP0KMQRJJT0B63C0Z4N,60.1,2508395,2023-04-14 07:33:00 UTC,,,
